open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1733961600000,0.0251457,0.0254164,0.0251457,0.0251909,8100240,1733961779999,204691.2812815,585,4309754,108884.3531302,0
1733961780000,0.0251953,0.0252762,0.0250781,0.0252700,8029738,1733961959999,201943.1417237,625,2210753,55635.8260417,0
1733961960000,0.0252782,0.0253589,0.0252000,0.0252550,4422118,1733962139999,111841.7251758,536,2027639,51281.7948036,0
1733962140000,0.0252520,0.0252790,0.0251681,0.0252144,3922084,1733962319999,98907.1439186,433,2200330,55477.8889817,0
1733962320000,0.0252151,0.0252546,0.0251150,0.0251605,2106579,1733962499999,53095.5815113,310,1020169,25727.5256322,0
1733962500000,0.0251551,0.0252660,0.0250381,0.0252660,3102890,1733962679999,78048.0827860,462,1413012,35503.8616360,0
1733962680000,0.0252633,0.0252834,0.0251350,0.0251806,2805157,1733962859999,70693.5692554,356,1636912,41248.9497004,0
1733962860000,0.0251800,0.0251800,0.0250185,0.0251305,4768239,1733963039999,119584.0657371,437,2647572,66395.4516949,0
1733963040000,0.0251286,0.0251286,0.0249760,0.0249823,3177073,1733963219999,79496.6918318,411,1239150,31013.0029269,0
1733963220000,0.0249788,0.0249788,0.0248437,0.0248437,4898089,1733963399999,121958.8950593,442,1312021,32674.0362305,0
1733963400000,0.0248495,0.0250043,0.0248495,0.0249704,4154985,1733963579999,103674.5864220,417,2689421,67098.1978791,0
1733963580000,0.0249828,0.0251112,0.0249828,0.0250930,2969386,1733963759999,74436.1418721,338,1712941,42929.1085564,0
1733963760000,0.0250980,0.0251727,0.0250227,0.0250228,2816762,1733963939999,70726.6245967,342,1792106,45005.5111505,0
1733963940000,0.0250303,0.0250363,0.0249386,0.0250204,1660043,1733964119999,41464.1027699,245,331237,8282.7142130,0
1733964120000,0.0250305,0.0250515,0.0249534,0.0249905,932255,1733964299999,23302.4408234,205,401604,10037.7974271,0
1733964300000,0.0249875,0.0249887,0.0248484,0.0248484,1759685,1733964479999,43817.6684431,336,786288,19573.9594345,0
1733964480000,0.0248455,0.0248455,0.0246961,0.0247321,4679907,1733964659999,115915.1337337,482,2133601,52850.1699953,0
1733964660000,0.0247329,0.0248688,0.0246817,0.0248601,3760934,1733964839999,93076.0798827,431,2007999,49709.4314561,0
