Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
1729924200000,67123.98000000,67240.02000000,67119.46000000,67170.03000000,171.79906000,1729925999999,11541964.40389310,36420,92.52261000,6216219.85070650,0
1729926000000,67170.03000000,67186.00000000,67038.00000000,67038.00000000,188.80695000,1729927799999,12671735.65021780,32662,64.99963000,4362534.59465190,0
1729927800000,67038.00000000,67080.00000000,66995.61000000,67007.99000000,161.14586000,1729929599999,10802230.94714470,36383,64.55826000,4327461.65758750,0
1729929600000,67007.99000000,67144.00000000,66997.52000000,67138.00000000,125.19621000,1729931399999,8397176.90669620,30883,66.04369000,4429821.21489450,0
1729931400000,67138.00000000,67175.31000000,67080.00000000,67134.65000000,93.23545000,1729933199999,6259110.67174660,27766,35.37237000,2374532.13145080,0
1729933200000,67134.65000000,67264.34000000,67090.27000000,67218.69000000,209.60273000,1729934999999,14077332.96988700,43621,109.96442000,7386933.39172200,0
1729935000000,67218.68000000,67221.04000000,67054.75000000,67054.75000000,133.90400000,1729936799999,8989473.06108480,31092,41.98786000,2819060.67916280,0
1729936800000,67054.76000000,67170.87000000,67054.75000000,67169.99000000,192.81535000,1729938599999,12938686.62954390,32425,117.72849000,7900282.84498700,0
1729938600000,67170.00000000,67177.38000000,66994.31000000,67053.96000000,241.37692000,1729940399999,16191559.37760570,31121,90.95428000,6101111.67553650,0
1729940400000,67053.95000000,67095.29000000,66953.02000000,67052.99000000,246.28096000,1729942199999,16508399.73904740,38782,126.35555000,8471654.02379280,0
1729942200000,67052.99000000,67162.81000000,67047.18000000,67138.00000000,249.46326000,1729943999999,16740373.98777650,44124,178.36967000,11969046.96058900,0
1729944000000,67138.00000000,67180.00000000,67030.00000000,67030.01000000,160.10234000,1729945799999,10742009.02875570,22319,48.04211000,3223458.52617720,0
1729945800000,67030.00000000,67070.00000000,67006.47000000,67034.11000000,119.49967000,1729947599999,8011547.90338690,29639,56.87542000,3812932.92200730,0
1729947600000,67034.12000000,67094.89000000,66867.96000000,67067.99000000,719.05228000,1729949399999,48159731.02210240,56268,396.27402000,26546888.37231830,0
1729949400000,67068.00000000,67118.00000000,66882.00000000,66894.00000000,268.24897000,1729951199999,17971559.85288960,59147,120.10770000,8050566.99264490,0
1729951200000,66894.00000000,66953.28000000,66756.30000000,66825.78000000,309.68992000,1729952999999,20702667.19340600,87763,126.96690000,8488739.01898550,0
1729953000000,66825.77000000,66879.18000000,66744.00000000,66797.99000000,393.95171000,1729954799999,26318826.13174070,91671,237.15506000,15843497.71290710,0
1729954800000,66797.99000000,66980.03000000,66762.57000000,66937.36000000,421.43494000,1729956599999,28182670.09876510,86710,214.79167000,14363894.73230150,0
1729956600000,66937.37000000,67010.00000000,66866.51000000,66886.49000000,218.80273000,1729958399999,14646077.10222520,56865,117.34628000,7855527.44412280,0
1729958400000,66886.49000000,66969.70000000,66788.00000000,66960.48000000,328.91427000,1729960199999,21994982.65214670,46672,173.00848000,11571279.48774590,0
1729960200000,66960.49000000,67053.61000000,66888.96000000,66979.99000000,296.41600000,1729961999999,19852226.74582490,41675,225.98126000,15135137.40001170,0
1729962000000,66980.00000000,67050.00000000,66970.00000000,67047.50000000,139.24428000,1729963799999,9331339.83059330,29697,78.36836000,5251620.34627360,0
1729963800000,67047.50000000,67140.00000000,67047.50000000,67062.00000000,133.69699000,1729965599999,8970852.35249380,38150,73.89812000,4958703.73998030,0
1729965600000,67062.01000000,67143.64000000,67027.14000000,67106.76000000,126.61650000,1729967399999,8495454.67984100,33265,73.65584000,4942077.11512000,0
1729967400000,67106.75000000,67112.27000000,67042.00000000,67042.00000000,75.74497000,1729969199999,5081300.11336700,36528,33.94623000,2277323.03376730,0
1729969200000,67042.00000000,67164.00000000,67042.00000000,67121.77000000,139.78613000,1729970999999,9380902.06289840,39977,77.67068000,5212334.27969140,0
1729971000000,67121.77000000,67181.82000000,67072.16000000,67177.99000000,77.88534000,1729972799999,5227669.71048410,23206,35.67257000,2394352.78765050,0
1729972800000,67178.00000000,67363.64000000,67144.00000000,67363.43000000,220.10863000,1729974599999,14803912.50078780,48538,154.42375000,10385915.50611500,0
1729974600000,67363.42000000,67454.55000000,67230.00000000,67265.46000000,250.43893000,1729976399999,16866177.72898670,40136,164.12780000,11055210.15856960,0
