open time,open,high,low,close,volume,close time,quote asset volume,number of trades,taker buy base asset volume,taker buy quote asset volume,ignore
1729285200000,68431.99,68495.45,68230.0,68412.0,381.16213,1729288799999,26070150.2793468,51245,151.61082,10371337.6987693,0
1729288800000,68412.0,68420.0,68204.1,68205.6,430.32404,1729292399999,29395088.7359541,85623,194.02086,13253544.5870077,0
1729292400000,68205.59,68470.0,68205.59,68428.0,307.31425,1729295999999,21009698.5226567,51594,168.65353,11528765.3143339,0
1729296000000,68427.99,68480.0,68303.03,68334.2,310.84184,1729299599999,21255321.0054359,53986,134.84825,9221396.8596086,0
1729299600000,68334.21,68454.55,68330.0,68340.02,321.83758,1729303199999,22009631.5448361,58505,169.26705,11575724.5893456,0
1729303200000,68340.02,68469.91,68334.0,68459.59,276.07774,1729306799999,18884498.7302482,41023,146.49768,10020399.9673445,0
1729306800000,68459.58,68693.26,68435.96,68450.01,467.97911,1729310399999,32082709.6165583,73983,258.53162,17724451.5740679,0
1729310400000,68450.0,68560.0,68334.0,68334.01,312.97065,1729313999999,21416398.4354454,49519,111.12962,7606035.0563057,0
1729314000000,68334.0,68432.62,68326.0,68390.01,234.25062,1729317599999,16019978.3684288,50548,103.41127,7071947.675175,0
1729317600000,68390.01,68439.0,68335.83,68335.83,234.88358,1729321199999,16060979.8113894,40282,91.70217,6269995.7413737,0
1729321200000,68335.84,68405.11,68302.31,68346.54,331.5683,1729324799999,22660258.6053626,41971,159.37284,10891614.5529349,0
1729324800000,68346.54,68475.7,68346.54,68409.99,382.56805,1729328399999,26166029.066676,39804,231.21765,15813691.2565233,0
1729328400000,68410.0,68436.44,68352.0,68352.0,271.85228,1729331999999,18591734.5068571,25620,114.38994,7822940.8338602,0
1729332000000,68352.0,68380.0,68242.0,68244.0,371.42915,1729335599999,25373445.4097044,42409,167.27301,11427485.8061236,0
1729335600000,68244.01,68297.28,68090.3,68090.3,629.51337,1729339199999,42914354.7451938,72304,199.14024,13577896.2069893,0
1729339200000,68090.3,68268.32,68088.0,68222.0,260.37486,1729342799999,17754690.1641975,35519,140.55875,9584471.5433234,0
1729342800000,68222.0,68222.01,68114.69,68114.7,265.42369,1729346399999,18089120.8221167,50643,117.15709,7984243.8750927,0
