open time,close
1522371600000,0.9819478546791724
1522375200000,0.9821514955675732
1522378800000,0.9598418427737182
1522382400000,1.0263621461180932
1522386000000,1.0162131610214213
1522389600000,1.0489776935830666
1522393200000,1.0295525283471079
1522396800000,1.0157486920591265
1522400400000,0.9927499652066208
1522404000000,1.0032312306857794
1522407600000,1.0035346604060214
1522411200000,0.9936397493603134
1522414800000,0.9900990193351383
1522418400000,0.9906508332363554
1522422000000,0.9817808847697193
1522425600000,0.9826411172135185
1522429200000,0.983381503007369
1522432800000,0.9850698143924204
1522436400000,0.9863362514839336
1522440000000,0.9894915890312309
1522443600000,0.9962651206137905
1522447200000,0.998721963021799
1522450800000,1.0061646001333007
1522454400000,1.0135011706981223
1522458000000,1.0099883513836032
1522461600000,1.0010068760486683
1522465200000,1.0024065433778806
1522468800000,0.9995701006833045
1522472400000,1.003219365655685
1522476000000,1.002291986047818
1522479600000,0.9958605653589127
1522483200000,0.9944727752533213
1522486800000,0.9974983303755046
1522490400000,0.9973657228883401
1522494000000,0.9796366541315803
1522497600000,1.0044001952603456
1522501200000,1.0049146353139078
1522504800000,1.004875778409959
1522508400000,1.0028535817270523
1522512000000,1.003002185875945
1522515600000,1.0089068745337795
1522519200000,1.0051339526939633
1522522800000,1.0359569504708854
1522526400000,1.0337603575415846
1522530000000,1.0278087366740385
1522533600000,1.0327718511515627
1522537200000,1.0256877207289277
1522540800000,1.0216593180009785
1522544400000,1.0534901727118962
1522548000000,1.0542342392370776
1522551600000,1.0523313067259763
1522555200000,1.0572118702941986
1522558800000,1.0934788767283334
1522562400000,1.1450795214070262
1522566000000,1.1490232767408897
1522569600000,1.1319437192964825
1522573200000,1.1412630982383638
1522576800000,1.1446613881487222
1522580400000,1.1445890737877915
1522584000000,1.1660713239283638
1522587600000,1.1676557779865786
1522591200000,1.1740166486447259
1522594800000,1.1339007379623245
1522598400000,1.1481686490535858
1522602000000,1.1450756299276836
1522605600000,1.1655652581452416
1522609200000,1.1607416266781834
1522612800000,1.151213333616198
1522616400000,1.151711341150311
1522620000000,1.1512211931862244
1522623600000,1.14589910499093
1522627200000,1.1438740135918448
1522630800000,1.1458594510909719
1522634400000,1.146179825041946
1522638000000,1.1438734096074226
1522641600000,1.1443899779973081
1522645200000,1.1445362867952085
1522648800000,1.1390072286693167
1522652400000,1.138888802832175
1522656000000,1.1390294328269717
1522659600000,1.1390248565894239
1522663200000,1.1387029577028964
1522666800000,1.1376697221588186
1522670400000,1.1334936770330293
1522674000000,1.1502096059072724
1522677600000,1.1359794747893397
1522681200000,1.1356656410760566
1522684800000,1.1350480869308546
1522688400000,1.1350394451406596
1522692000000,1.1351081077164356
1522695600000,1.1387875407599037
1522699200000,1.1305585199775305
1522702800000,1.1221930831367815
1522706400000,1.1184917550114337
1522710000000,1.122579120009752
1522713600000,1.1227554382407716
1522717200000,1.1067428947265134
1522720800000,1.1064814066650024
1522724400000,1.1045218251742677
1522728000000,1.1019462349043934
1522731600000,1.102667664825399
1522735200000,1.1076528783612185
1522738800000,1.1059338162663823
1522742400000,1.1068952617505936
1522746000000,1.1135616686180625
1522749600000,1.113368538876316
1522753200000,1.106517686428208
1522756800000,1.1108993749912364
1522760400000,1.106342945142432
1522764000000,1.102775557787635
1522767600000,1.0916994325831548
1522771200000,1.0856213807264674
1522774800000,1.0718401106770448
1522778400000,1.0713035214413549
1522782000000,1.09387617482441
1522785600000,1.0878056977794994
1522789200000,1.0930872335274315
1522792800000,1.091297306910761
1522796400000,1.0905162710352136
1522800000000,1.102508503678246
1522803600000,1.107242826756804
1522807200000,1.1038585871932176
1522810800000,1.1036916116011857
1522814400000,1.1037805962799878
1522818000000,1.1038532410001942
1522821600000,1.1041456101678404
1522825200000,1.1042718637723405
1522828800000,1.1062742022286802
1522832400000,1.1063701493919276
1522836000000,1.1043735836063564
1522839600000,1.1038236855133745
1522843200000,1.1052331764881775
1522846800000,1.0904854119327185
1522850400000,1.0836857472663537
1522854000000,1.0916928104681478
1522857600000,1.0851423622179257
1522861200000,1.0866291843271718
1522864800000,1.0871759626469262
1522868400000,1.085520701350974
1522872000000,1.0852463867607507
1522875600000,1.0870697743237987
1522879200000,1.0859479217217247
1522882800000,1.0939432614798927
1522886400000,1.096260542830537
1522890000000,1.096312551388268
1522893600000,1.1010868151114783
1522897200000,1.103022611247555
1522900800000,1.1247826990749337
1522904400000,1.0984412523417122
1522908000000,1.1082960278582208
1522911600000,1.12407044968932
1522915200000,1.120832550249558
1522918800000,1.1135977796990442
1522922400000,1.1126983195623583
1522926000000,1.1149326043831551
1522929600000,1.1283778887374876
1522933200000,1.1158133233789342
1522936800000,1.11559650504107
1522940400000,1.1094154368232605
1522944000000,1.105781057053487
1522947600000,1.106375538031555
1522951200000,1.1023998265913815
1522954800000,1.1028146248065678
1522958400000,1.1046503329924209
1522962000000,1.1001310607953685
1522965600000,1.099795065303464
1522969200000,1.1010887951801231
1522972800000,1.1009312350497669
1522976400000,1.1006993795310924
1522980000000,1.1007150617601649
1522983600000,1.0943995043396593
1522987200000,1.101583005824329
1522990800000,1.1281835526750523
1522994400000,1.1298706903457865
1522998000000,1.1268888485045074
1523001600000,1.12447461855802
1523005200000,1.120049922711057
1523008800000,1.127044045745045
1523012400000,1.126960874521494
1523016000000,1.1271455201524498
1523019600000,1.1268810137519647
1523023200000,1.126769235909538
1523026800000,1.124903628438985
1523030400000,1.1219401816095562
1523034000000,1.1304715748197964
1523037600000,1.1187123433468067
1523041200000,1.129301356370795
1523044800000,1.1288363938351662
1523048400000,1.1455304910529467
1523052000000,1.132254178333368
1523055600000,1.1311762450696823
1523059200000,1.1224387654523482
1523062800000,1.1206545000536683
1523066400000,1.1293941133624896
1523070000000,1.127629321168985
1523073600000,1.1259563562514727
1523077200000,1.1304642424578357
1523080800000,1.1303719958275609
1523084400000,1.1273852198322118
1523088000000,1.1336459342844698
1523091600000,1.1318634731512818
1523095200000,1.1315034948755807
1523098800000,1.1265794079095004
1523102400000,1.1333760531126926
1523106000000,1.1315440160588224
1523109600000,1.1168145579639452
1523113200000,1.1177648950420842
1523116800000,1.1164086097614456
1523120400000,1.1150656812711968
1523124000000,1.1152140206954977
1523127600000,1.1163038502675657
1523131200000,1.118482156801764
1523134800000,1.1242663114629963
1523138400000,1.1271565552722074
1523142000000,1.1202177588658289
1523145600000,1.1207295041440644
1523149200000,1.1206568931249619
1523152800000,1.1205062626911362
1523156400000,1.1203677102483507
1523160000000,1.1209707952806416
1523163600000,1.1222633094971965
1523167200000,1.1216371201252502
1523170800000,1.1204681603899864
1523174400000,1.1183052621476095
1523178000000,1.1184919456236873
1523181600000,1.1142507888887807
1523185200000,1.1141435500843584
1523188800000,1.1137615583355864
1523192400000,1.1126488223404738
1523196000000,1.1137354445977052
1523199600000,1.1106454368545229
1523203200000,1.1099546627773424
1523206800000,1.1099174182194074
1523210400000,1.1098641556952877
1523214000000,1.1101293874739133
1523217600000,1.108532519626727
1523221200000,1.106502146780811
1523224800000,1.1067484197358457
1523228400000,1.1062516960235125
1523232000000,1.1062880439267178
1523235600000,1.1070720010997224
1523239200000,1.1061749627639472
1523242800000,1.105896842712263
1523246400000,1.1071043151328503
1523250000000,1.10691303932399
1523253600000,1.106420839647099
1523257200000,1.1026336956423695
1523260800000,1.108889189392322
1523264400000,1.097970783222562
1523268000000,1.0892578169011993
1523271600000,1.0881460353502697
1523275200000,1.086166668994074
1523278800000,1.0862116014600314
1523282400000,1.0877944428038913
1523286000000,1.0868828077383592
1523289600000,1.0873331408401345
1523293200000,1.0871267155074624
1523296800000,1.0913826338239647
1523300400000,1.0912796234993074
1523304000000,1.0917697437801657
1523307600000,1.0907171478573645
1523311200000,1.0939998353593954
1523314800000,1.0925605035250183
1523318400000,1.0914087786451638
1523322000000,1.091917892075469
1523325600000,1.0941652715993573
1523329200000,1.093093953483351
1523332800000,1.0931060064346523
1523336400000,1.0951676621773216
1523340000000,1.0951815588124925
1523343600000,1.0953201922128273
1523347200000,1.0886478960699133
1523350800000,1.0904180521991425
1523354400000,1.090475086636416
1523358000000,1.0884089255267053
1523361600000,1.0880847215915412
1523365200000,1.0878297189737574
1523368800000,1.0751120782646588
1523372400000,1.0750546750606216
1523376000000,1.0701809600577807
1523379600000,1.0725095292694156
1523383200000,1.0734973603249371
1523386800000,1.073236416047093
1523390400000,1.068760583172881
1523394000000,1.0903526700027282
1523397600000,1.0712114384896245
1523401200000,1.0686751429031667
1523404800000,1.0712147568690729
1523408400000,1.0700290803417989
1523412000000,1.0739622978636292
1523415600000,1.0687009725111547
1523419200000,1.0743965707266354
1523422800000,1.0676339268659558
1523426400000,1.0615663759700915
1523430000000,1.0568219218428665
1523433600000,1.0584754679077595
1523437200000,1.0725405093040024
1523440800000,1.0625024070658808
1523444400000,1.0616439799817239
1523448000000,1.0386162372868213
1523451600000,1.0383366773187348
1523455200000,1.0383112074323655
1523458800000,1.0390292302642745
1523462400000,1.0393652154509554
1523466000000,1.0395079781163987
1523469600000,1.0342188463181676
1523473200000,1.0440428421043695
1523476800000,1.0348965006409552
1523480400000,1.0255184198912604
1523484000000,1.0251523026017741
1523487600000,1.024902190221179
1523491200000,1.0250665350579204
1523494800000,1.0253179360305416
1523498400000,1.0253309153580175
1523502000000,1.0254730531476721
1523505600000,1.0251629335374262
1523509200000,1.0220355073824774
1523512800000,1.0274702833832305
1523516400000,1.0294211070583599
1523520000000,1.0303945159456256
1523523600000,1.040597408693269
1523527200000,1.1475779689876915
1523530800000,1.147101215762186
1523534400000,1.1465393096055225
1523538000000,1.1406660641733446
1523541600000,1.136109191410443
1523545200000,1.1368570295121148
1523548800000,1.1384002146985297
1523552400000,1.1384505687655193
1523556000000,1.1387899931073249
1523559600000,1.1399704753496285
1523563200000,1.1431723696721081
1523566800000,1.1444811663839507
1523570400000,1.145567914054694
1523574000000,1.1448781426741106
1523577600000,1.141187728754296
1523581200000,1.145791244565139
1523584800000,1.143099731820696
1523588400000,1.1428474928478474
1523592000000,1.1409249352077087
1523595600000,1.1429555374030957
1523599200000,1.0414102648953787
1523602800000,1.0443184842512123
1523606400000,1.041650061705869
1523610000000,1.0411980279707
1523613600000,1.042778728498912
1523617200000,1.048746470345251
1523620800000,1.0673337933835534
1523624400000,1.0668452653217078
1523628000000,1.0629663267731344
1523631600000,1.0622281375772882
1523635200000,1.0645091297690212
1523638800000,1.0636561159596258
1523642400000,1.0718527047308606
1523646000000,1.1433915012337588
1523649600000,1.144447512348924
1523653200000,1.1414426142499652
1523656800000,1.1424837680400053
1523660400000,1.1405803525803926
1523664000000,1.1345254341729096
1523667600000,1.1378701517481498
1523671200000,1.1352471598383544
1523674800000,1.1536078362549047
1523678400000,1.153813317333794
1523682000000,1.145837054330884
1523685600000,1.1137366588918027
1523689200000,1.1191590998860699
1523692800000,1.132018570772269
1523696400000,1.1559723229829446
1523700000000,1.1522332928461807
1523703600000,1.164577835000756
1523707200000,1.1437457907395667
1523710800000,1.1423548412179512
1523714400000,1.1449549071439922
1523718000000,1.1279771128511786
1523721600000,1.1375791308840977
1523725200000,1.1166749718619444
1523728800000,1.1189171243283123
1523732400000,1.0979896748144753
1523736000000,1.1052278884228615
1523739600000,1.104576399988953
1523743200000,1.1273586565526696
1523746800000,1.1281178456108183
1523750400000,1.1292245948841095
1523754000000,1.128797367878221
1523757600000,1.1285361794105453
1523761200000,1.1293020467860497
1523764800000,1.1295076192236233
1523768400000,1.1292656106228587
1523772000000,1.1288310205722827
1523775600000,1.1295880625593824
1523779200000,1.1293378632120574
1523782800000,1.12935662730652
1523786400000,1.1331094881385293
1523790000000,1.1339239304516273
1523793600000,1.1340136217142238
1523797200000,1.1334012459686216
1523800800000,1.130691260671635
1523804400000,1.13028015533938
1523808000000,1.1308444256959869
1523811600000,1.1312123552877893
1523815200000,1.1335913220562284
1523818800000,1.133538761538989
1523822400000,1.1333362521345522
1523826000000,1.1308145304016812
1523829600000,1.1306172932689693
1523833200000,1.1293502107776499
1523836800000,1.131758552651933
1523840400000,1.1310547930662789
1523844000000,1.1337677356991451
1523847600000,1.13197474309861
1523851200000,1.123685394235302
1523854800000,1.1276446124684953
1523858400000,1.1296741264769379
1523862000000,1.1300445528922336
1523865600000,1.1293183541160055
1523869200000,1.1287872114961675
1523872800000,1.1284463859338763
1523876400000,1.1351627954116885
1523880000000,1.1364653291132134
1523883600000,1.1369833830344511
1523887200000,1.1367860504606333
1523890800000,1.1355590552322419
1523894400000,1.1409676881256894
1523898000000,1.141374358179407
1523901600000,1.1431449554420914
1523905200000,1.1432325079817163
1523908800000,1.1426089614567196
1523912400000,1.1426027271110042
1523916000000,1.1408952501778518
1523919600000,1.141042271243633
1523923200000,1.1413973882973603
1523926800000,1.1414945854542047
1523930400000,1.1411697297921053
1523934000000,1.141836927733899
