1658966400000,0.0992000,0.0992000,0.0988000,0.0989000,607523,1658966579999,60087.0787000,227,164088,16231.8854000,0
1658966580000,0.0989000,0.0990000,0.0988000,0.0990000,454692,1658966759999,44983.7307000,218,283237,28029.8374000,0
1658966760000,0.0990000,0.0993000,0.0989000,0.0991000,1286389,1658966939999,127561.6283000,445,716602,71078.2514000,0
1658966940000,0.0991000,0.0992000,0.0984000,0.0986000,1526248,1658967119999,150881.1556000,480,333598,33007.2753000,0
1658967120000,0.0985000,0.0986000,0.0980000,0.0980000,1078830,1658967299999,106013.7201000,481,388274,38176.2949000,0
1658967300000,0.0981000,0.0984000,0.0980000,0.0982000,322636,1658967479999,31706.5327000,171,240076,23594.0375000,0
1658967480000,0.0982000,0.0984000,0.0982000,0.0983000,559109,1658967659999,54936.9236000,179,325298,31965.3779000,0
1658967660000,0.0982000,0.0983000,0.0981000,0.0981000,234516,1658967839999,23026.6518000,158,66446,6529.1135000,0
1658967840000,0.0981000,0.0982000,0.0978000,0.0978000,483095,1658968019999,47351.0874000,295,176034,17270.8213000,0
1658968020000,0.0979000,0.0979000,0.0974000,0.0975000,1094295,1658968199999,106843.8167000,402,335020,32703.3255000,0
1658968200000,0.0976000,0.0983000,0.0975000,0.0980000,896366,1658968379999,87807.3545000,360,464519,45527.0136000,0
1658968380000,0.0980000,0.0982000,0.0977000,0.0981000,429170,1658968559999,42055.6868000,178,270408,26505.6098000,0
1658968560000,0.0981000,0.0984000,0.0981000,0.0982000,641637,1658968739999,63058.0669000,196,424217,41690.7891000,0
1658968740000,0.0983000,0.0983000,0.0981000,0.0982000,302173,1658968919999,29664.3844000,57,107421,10550.3727000,0
1658968920000,0.0981000,0.0981000,0.0978000,0.0980000,801814,1658969099999,78596.7504000,236,251354,24636.8415000,0
1658969100000,0.0980000,0.0981000,0.0979000,0.0980000,114778,1658969279999,11245.9296000,77,55399,5429.9233000,0
1658969280000,0.0980000,0.0983000,0.0980000,0.0983000,215369,1658969459999,21135.5296000,127,141283,13867.8159000,0
1658969460000,0.0983000,0.0985000,0.0982000,0.0984000,477822,1658969639999,46995.6752000,155,318144,31293.2705000,0
1658969640000,0.0984000,0.0984000,0.0983000,0.0984000,67732,1658969819999,6662.6555000,39,45999,4526.3016000,0
1658969820000,0.0984000,0.0985000,0.0983000,0.0984000,168448,1658969999999,16575.9221000,62,112129,11034.5470000,0
1658970000000,0.0985000,0.0990000,0.0984000,0.0988000,3695120,1658970179999,364998.6392000,791,2009068,198535.9536000,0
1658970180000,0.0987000,0.0990000,0.0987000,0.0990000,442226,1658970359999,43728.7592000,126,332678,32898.9675000,0
1658970360000,0.0989000,0.0991000,0.0987000,0.0991000,653831,1658970539999,64667.1036000,212,431560,42698.7942000,0
1658970540000,0.0991000,0.0993000,0.0989000,0.0991000,626847,1658970719999,62097.2238000,236,325053,32204.7475000,0
1658970720000,0.0990000,0.0991000,0.0987000,0.0987000,256584,1658970899999,25368.6035000,169,82338,8143.6409000,0
1658970900000,0.0987000,0.0988000,0.0984000,0.0985000,757664,1658971079999,74720.1080000,247,296370,29232.0768000,0
1658971080000,0.0985000,0.0986000,0.0984000,0.0984000,101699,1658971259999,10012.5060000,63,44943,4426.2325000,0
1658971260000,0.0984000,0.0984000,0.0981000,0.0983000,536320,1658971439999,52693.9045000,209,247516,24329.8737000,0
1658971440000,0.0982000,0.0986000,0.0982000,0.0984000,162709,1658971619999,16008.9546000,109,79196,7795.7943000,0
1658971620000,0.0984000,0.0985000,0.0983000,0.0985000,68526,1658971799999,6743.6211000,31,39222,3860.1194000,0
1658971800000,0.0984000,0.0985000,0.0979000,0.0981000,792951,1658971979999,77789.5995000,264,200517,19685.3504000,0
1658971980000,0.0982000,0.0982000,0.0979000,0.0980000,261349,1658972159999,25619.9647000,74,78444,7688.7095000,0
1658972160000,0.0980000,0.0981000,0.0979000,0.0981000,138311,1658972339999,13557.2779000,77,76537,7503.6229000,0
1658972340000,0.0981000,0.0981000,0.0979000,0.0980000,158533,1658972519999,15536.6452000,59,38995,3822.0665000,0
1658972520000,0.0981000,0.0982000,0.0980000,0.0980000,154712,1658972699999,15168.5661000,61,75251,7380.2389000,0
1658972700000,0.0981000,0.0981000,0.0979000,0.0979000,98010,1658972879999,9604.6789000,48,71571,7014.0096000,0
1658972880000,0.0979000,0.0981000,0.0979000,0.0980000,166805,1658973059999,16346.7442000,48,112487,11023.7587000,0
1658973060000,0.0980000,0.0980000,0.0977000,0.0977000,169200,1658973239999,16556.2329000,96,10090,987.9022000,0
1658973240000,0.0978000,0.0979000,0.0977000,0.0978000,144534,1658973419999,14134.8455000,87,86426,8453.3191000,0
1658973420000,0.0978000,0.0979000,0.0978000,0.0979000,56640,1658973599999,5542.8602000,31,34682,3395.3678000,0
1658973600000,0.0979000,0.0979000,0.0978000,0.0978000,171410,1658973779999,16776.1583000,110,122603,12002.8337000,0
1658973780000,0.0979000,0.0980000,0.0978000,0.0980000,326567,1658973959999,31987.7437000,104,233499,22876.4101000,0
1658973960000,0.0979000,0.0981000,0.0979000,0.0979000,264234,1658974139999,25898.2119000,88,126052,12357.8201000,0
1658974140000,0.0979000,0.0981000,0.0979000,0.0979000,303565,1658974319999,29728.0887000,98,59923,5872.8540000,0
1658974320000,0.0980000,0.0981000,0.0979000,0.0979000,314815,1658974499999,30851.0380000,61,58266,5710.2520000,0
1658974500000,0.0979000,0.0981000,0.0979000,0.0979000,424218,1658974679999,41575.7457000,58,90124,8834.8502000,0
1658974680000,0.0979000,0.0980000,0.0977000,0.0977000,306115,1658974859999,29963.4018000,71,8473,829.2324000,0
1658974860000,0.0978000,0.0978000,0.0977000,0.0977000,143910,1658975039999,14073.0373000,45,130303,12743.6334000,0
1658975040000,0.0978000,0.0978000,0.0977000,0.0978000,23268,1658975219999,2275.3410000,30,20574,2012.1372000,0
1658975220000,0.0977000,0.0978000,0.0977000,0.0978000,51178,1658975399999,5004.6870000,34,45964,4495.2792000,0
1658975400000,0.0978000,0.0978000,0.0976000,0.0976000,325688,1658975579999,31802.8567000,130,41087,4015.9762000,0
1658975580000,0.0977000,0.0982000,0.0977000,0.0982000,457611,1658975759999,44816.1291000,170,352296,34506.5559000,0
1658975760000,0.0981000,0.0981000,0.0979000,0.0980000,167293,1658975939999,16398.7928000,57,86089,8436.7286000,0
1658975940000,0.0981000,0.0982000,0.0979000,0.0981000,268441,1658976119999,26319.7287000,88,90104,8840.1801000,0
