1655856000000,0.0579000,0.0580000,0.0578000,0.0578000,614295,1655856179999,35569.4591000,127,336258,19482.6003000,0
1655856180000,0.0579000,0.0579000,0.0575000,0.0576000,1181460,1655856359999,68157.2484000,184,326794,18867.9941000,0
1655856360000,0.0576000,0.0576000,0.0573000,0.0574000,1879433,1655856539999,107900.7393000,291,176049,10111.6983000,0
1655856540000,0.0573000,0.0575000,0.0573000,0.0573000,1072044,1655856719999,61505.8604000,218,521551,29942.9715000,0
1655856720000,0.0573000,0.0573000,0.0570000,0.0571000,1082231,1655856899999,61784.1708000,251,158985,9090.9674000,0
1655856900000,0.0571000,0.0572000,0.0569000,0.0572000,771151,1655857079999,44007.0561000,213,436969,24960.1466000,0
1655857080000,0.0572000,0.0574000,0.0571000,0.0573000,1167787,1655857259999,66845.1408000,169,881369,50466.8103000,0
1655857260000,0.0573000,0.0574000,0.0573000,0.0573000,257193,1655857439999,14753.2278000,38,165484,9498.3021000,0
1655857440000,0.0573000,0.0574000,0.0572000,0.0573000,107940,1655857619999,6183.2782000,28,23740,1360.6143000,0
1655857620000,0.0573000,0.0574000,0.0573000,0.0574000,737507,1655857799999,42330.6560000,63,680957,39085.3034000,0
1655857800000,0.0574000,0.0575000,0.0573000,0.0574000,228494,1655857979999,13103.3717000,81,102526,5885.4053000,0
1655857980000,0.0574000,0.0577000,0.0574000,0.0577000,2899993,1655858159999,167026.0504000,337,2349458,135336.9077000,0
1655858160000,0.0577000,0.0577000,0.0575000,0.0577000,814755,1655858339999,46902.5425000,128,256247,14773.1038000,0
1655858340000,0.0577000,0.0578000,0.0576000,0.0577000,161860,1655858519999,9341.2694000,70,123869,7149.3719000,0
1655858520000,0.0577000,0.0578000,0.0577000,0.0577000,112362,1655858699999,6485.6506000,67,29606,1710.6294000,0
1655858700000,0.0577000,0.0577000,0.0576000,0.0576000,299616,1655858879999,17262.3552000,86,53395,3080.0256000,0
1655858880000,0.0576000,0.0576000,0.0575000,0.0575000,185828,1655859059999,10694.1545000,94,90445,5209.6320000,0
1655859060000,0.0575000,0.0577000,0.0574000,0.0574000,534417,1655859239999,30745.0499000,144,158975,9160.1888000,0
1655859240000,0.0574000,0.0574000,0.0572000,0.0573000,600735,1655859419999,34441.0714000,125,117704,6749.0924000,0
1655859420000,0.0574000,0.0577000,0.0573000,0.0576000,236136,1655859599999,13578.4083000,140,153008,8799.0617000,0
1655859600000,0.0576000,0.0577000,0.0575000,0.0576000,145388,1655859779999,8373.9143000,60,96506,5559.5239000,0
1655859780000,0.0576000,0.0576000,0.0575000,0.0575000,137581,1655859959999,7918.7851000,105,78776,4537.4976000,0
1655859960000,0.0576000,0.0577000,0.0575000,0.0576000,195587,1655860139999,11267.2060000,64,86399,4978.4081000,0
1655860140000,0.0576000,0.0576000,0.0575000,0.0576000,242478,1655860319999,13959.8208000,77,173358,9985.4208000,0
1655860320000,0.0576000,0.0577000,0.0576000,0.0577000,336314,1655860499999,19375.8276000,55,200658,11562.0420000,0
1655860500000,0.0576000,0.0577000,0.0576000,0.0577000,159958,1655860679999,9225.9514000,57,123706,7137.8362000,0
1655860680000,0.0577000,0.0577000,0.0576000,0.0577000,41117,1655860859999,2371.3045000,15,29653,1710.9781000,0
1655860860000,0.0577000,0.0578000,0.0577000,0.0577000,495745,1655861039999,28617.6281000,68,394722,22788.6010000,0
1655861040000,0.0577000,0.0578000,0.0577000,0.0577000,198709,1655861219999,11468.6520000,56,31427,1816.4806000,0
1655861220000,0.0577000,0.0578000,0.0576000,0.0577000,115370,1655861399999,6652.9754000,32,21807,1258.9837000,0
1655861400000,0.0576000,0.0578000,0.0576000,0.0577000,249675,1655861579999,14411.3174000,108,51027,2949.3509000,0
1655861580000,0.0577000,0.0579000,0.0577000,0.0579000,445048,1655861759999,25734.2971000,122,249578,14441.2738000,0
1655861760000,0.0578000,0.0579000,0.0578000,0.0579000,252914,1655861939999,14630.1852000,66,165640,9585.7480000,0
1655861940000,0.0579000,0.0579000,0.0578000,0.0578000,67018,1655862119999,3875.7776000,57,21372,1237.4388000,0
1655862120000,0.0578000,0.0579000,0.0577000,0.0577000,254490,1655862299999,14700.0338000,75,10640,615.2510000,0
1655862300000,0.0578000,0.0578000,0.0577000,0.0577000,389031,1655862479999,22455.1463000,57,80576,4657.2928000,0
1655862480000,0.0577000,0.0577000,0.0576000,0.0576000,315613,1655862659999,18201.8093000,88,189190,10916.2630000,0
1655862660000,0.0576000,0.0577000,0.0575000,0.0576000,317468,1655862839999,18296.6871000,37,177974,10261.9036000,0
1655862840000,0.0575000,0.0576000,0.0573000,0.0573000,275165,1655863019999,15798.5386000,110,71027,4077.7420000,0
1655863020000,0.0573000,0.0574000,0.0573000,0.0574000,444283,1655863199999,25487.7192000,85,303033,17394.0942000,0
1655863200000,0.0573000,0.0575000,0.0573000,0.0573000,478132,1655863379999,27430.2144000,97,163129,9367.6614000,0
1655863380000,0.0573000,0.0574000,0.0573000,0.0573000,299000,1655863559999,17137.0224000,40,43224,2481.0576000,0
1655863560000,0.0574000,0.0574000,0.0572000,0.0573000,341858,1655863739999,19586.5202000,112,99712,5722.6273000,0
1655863740000,0.0572000,0.0574000,0.0572000,0.0574000,355339,1655863919999,20342.6704000,96,164801,9443.5479000,0
1655863920000,0.0574000,0.0574000,0.0573000,0.0573000,52735,1655864099999,3025.4924000,42,37769,2167.9406000,0
