open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1717027200000,0.0363270,0.0365160,0.0362970,0.0364940,723316,1717027379999,26336.9594790,417,481795,17547.4977960,0
1717027380000,0.0364910,0.0365350,0.0363840,0.0364800,1069092,1717027559999,38976.0366630,463,676652,24670.8323160,0
1717027560000,0.0364800,0.0366810,0.0364620,0.0366230,1648842,1717027739999,60329.7819130,582,976855,35734.4652260,0
1717027740000,0.0366240,0.0367690,0.0366160,0.0366590,1800078,1717027919999,66028.4646230,643,1197533,43919.5780960,0
1717027920000,0.0366540,0.0366810,0.0365430,0.0365900,976780,1717028099999,35745.2640340,403,553111,20236.7063170,0
1717028100000,0.0365960,0.0366630,0.0365190,0.0366590,1135200,1717028279999,41546.2757740,498,762403,27908.2183290,0
1717028280000,0.0366600,0.0368040,0.0366460,0.0367970,790006,1717028459999,29023.1651510,309,455610,16735.4365520,0
1717028460000,0.0367980,0.0368980,0.0367640,0.0367910,1659167,1717028639999,61106.5784940,521,379791,13990.0144220,0
1717028640000,0.0367940,0.0368280,0.0366870,0.0367120,976535,1717028819999,35888.2481360,369,318091,11694.4890680,0
1717028820000,0.0367140,0.0368390,0.0366690,0.0367570,2047849,1717028999999,75256.5040130,500,1250390,45946.1906510,0
1717029000000,0.0367500,0.0367570,0.0364490,0.0364830,1332507,1717029179999,48728.2629470,435,352817,12915.2789540,0
1717029180000,0.0364860,0.0365310,0.0364010,0.0365290,1145963,1717029359999,41782.5533860,467,611056,22281.4607910,0
1717029360000,0.0365240,0.0366970,0.0365030,0.0366970,1534287,1717029539999,56111.1715920,426,1136909,41571.8111270,0
1717029540000,0.0366940,0.0367290,0.0366310,0.0367100,988633,1717029719999,36279.9569200,409,382898,14049.0705350,0
1717029720000,0.0367100,0.0368400,0.0366830,0.0368060,719588,1717029899999,26446.0014300,284,331697,12195.0005230,0
1717029900000,0.0368070,0.0369150,0.0367770,0.0368490,652896,1717030079999,24053.4563350,248,281223,10360.8212550,0
1717030080000,0.0368490,0.0368930,0.0366830,0.0366900,1045689,1717030259999,38483.3599040,315,231721,8526.2223600,0
1717030260000,0.0366860,0.0366990,0.0365580,0.0365900,1154463,1717030439999,42273.7376280,408,389257,14254.7104270,0
1717030440000,0.0365860,0.0365870,0.0364830,0.0365350,588357,1717030619999,21490.2942320,302,373547,13644.2051170,0
1717030620000,0.0365330,0.0366230,0.0364910,0.0366000,719269,1717030799999,26309.3000030,264,620031,22681.5344530,0
1717030800000,0.0365990,0.0366350,0.0364280,0.0364280,709142,1717030979999,25902.6748120,363,253944,9286.8670820,0
