1660003200000,0.0123110,0.0123190,0.0123060,0.0123140,2275785,1660003379999,28012.5706610,60,950121,11697.7727360,0
1660003380000,0.0123170,0.0123460,0.0123170,0.0123320,3231202,1660003559999,39843.9568690,130,2871811,35413.7085950,0
1660003560000,0.0123330,0.0123330,0.0123150,0.0123150,391505,1660003739999,4826.1733850,45,98884,1219.4219480,0
1660003740000,0.0123130,0.0123180,0.0122610,0.0122700,1578316,1660003919999,19403.5538900,101,611484,7528.4034100,0
1660003920000,0.0122690,0.0122830,0.0122420,0.0122830,1124384,1660004099999,13780.6148250,59,401360,4924.2465760,0
1660004100000,0.0122890,0.0122900,0.0122820,0.0122850,71623,1660004279999,880.1270350,10,13450,165.2407490,0
1660004280000,0.0122840,0.0123330,0.0122830,0.0123330,323129,1660004459999,3975.9792060,37,272880,3356.5710600,0
1660004460000,0.0123290,0.0123600,0.0123270,0.0123520,1103212,1660004639999,13618.2536830,65,618616,7638.8448950,0
1660004640000,0.0123480,0.0123620,0.0123280,0.0123330,713535,1660004819999,8804.8922420,34,240791,2972.4263170,0
1660004820000,0.0123320,0.0123370,0.0123120,0.0123280,1227114,1660004999999,15121.8961010,36,473175,5834.8797750,0
1660005000000,0.0123350,0.0123470,0.0123210,0.0123420,2750516,1660005179999,33929.5490080,78,447437,5521.1296890,0
1660005180000,0.0123410,0.0123930,0.0123410,0.0123660,2625232,1660005359999,32502.0900870,101,2382453,29500.0296460,0
1660005360000,0.0123650,0.0123760,0.0123530,0.0123550,858493,1660005539999,10616.5437820,71,615363,7611.5380440,0
1660005540000,0.0123570,0.0123680,0.0123290,0.0123520,3736015,1660005719999,46130.0081850,189,1001910,12373.1994070,0
1660005720000,0.0123600,0.0123760,0.0123560,0.0123700,814299,1660005899999,10072.1354110,57,696315,8613.3577150,0
1660005900000,0.0123690,0.0123910,0.0123690,0.0123830,996597,1660006079999,12343.8144590,48,946183,11719.6073890,0
1660006080000,0.0123790,0.0123820,0.0123600,0.0123740,645965,1660006259999,7991.0551910,43,260640,3224.2639210,0
1660006260000,0.0123650,0.0123860,0.0123580,0.0123790,301381,1660006439999,3727.5457870,26,69195,855.2193820,0
1660006440000,0.0123800,0.0123910,0.0123610,0.0123690,762548,1660006619999,9440.5570810,41,202349,2503.2181020,0
1660006620000,0.0123660,0.0123690,0.0123450,0.0123450,409674,1660006799999,5062.9078350,27,114158,1410.0942960,0
1660006800000,0.0123460,0.0123580,0.0123240,0.0123580,3115753,1660006979999,38436.4656040,102,2246848,27721.6345980,0
1660006980000,0.0123570,0.0123570,0.0123260,0.0123420,452960,1660007159999,5590.4653380,43,367485,4535.7464850,0
1660007160000,0.0123380,0.0123400,0.0123270,0.0123280,1350649,1660007339999,16659.4494220,42,1013817,12505.5034320,0
1660007340000,0.0123260,0.0123360,0.0123170,0.0123250,1642616,1660007519999,20246.5006480,54,632682,7799.2970850,0
1660007520000,0.0123350,0.0123400,0.0122740,0.0122740,3654725,1660007699999,44945.3144030,136,1255430,15442.9370980,0
1660007700000,0.0122710,0.0123010,0.0122620,0.0122940,1045814,1660007879999,12847.3006670,42,511518,6285.0126860,0
1660007880000,0.0122990,0.0123010,0.0122820,0.0122830,958655,1660008059999,11783.2363620,17,27426,337.1620020,0
1660008060000,0.0122960,0.0123050,0.0122900,0.0123050,730151,1660008239999,8978.3278670,16,585623,7202.0787470,0
1660008240000,0.0123030,0.0123080,0.0122990,0.0123000,287460,1660008419999,3536.1378830,10,83923,1032.3110180,0
1660008420000,0.0122980,0.0122980,0.0122910,0.0122920,182409,1660008599999,2242.9928670,7,814,10.0056880,0
1660008600000,0.0123020,0.0123020,0.0122920,0.0122920,124892,1660008779999,1536.2460420,9,32969,405.5316690,0
1660008780000,0.0123010,0.0123090,0.0123010,0.0123090,349000,1660008959999,4294.0865300,11,349000,4294.0865300,0
1660008960000,0.0123070,0.0123100,0.0123050,0.0123060,297700,1660009139999,3664.1833120,18,98534,1212.7293190,0
1660009140000,0.0122980,0.0122980,0.0122800,0.0122800,1512528,1660009319999,18579.7975010,39,0,0.0000000,0
