open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1729814400000,0.0229320,0.0231050,0.0229320,0.0230770,16799296,1729814579999,386952.3069580,1523,12403103,285735.6550210,0
1729814580000,0.0230780,0.0231040,0.0229980,0.0230020,11319782,1729814759999,261113.1935390,1100,5268795,121537.9073690,0
1729814760000,0.0230010,0.0231090,0.0230010,0.0230780,14540433,1729814939999,335465.9652540,1352,10648792,245690.9035150,0
1729814940000,0.0230770,0.0231050,0.0230320,0.0230820,8432749,1729815119999,194608.4008830,839,5063485,116869.7577240,0
1729815120000,0.0230830,0.0231170,0.0230400,0.0230800,7674814,1729815299999,177121.2267050,880,3473894,80172.6056100,0
1729815300000,0.0230810,0.0231660,0.0230680,0.0230980,12860723,1729815479999,297375.9578800,1445,6823247,157808.8678460,0
1729815480000,0.0230950,0.0231160,0.0230470,0.0230510,9018745,1729815659999,208234.0041000,759,5401126,124742.2517100,0
1729815660000,0.0230510,0.0230600,0.0229830,0.0230320,11353147,1729815839999,261306.1709230,957,5733448,131955.3366770,0
1729815840000,0.0230320,0.0230740,0.0230070,0.0230680,6821120,1729816019999,157202.9495000,792,3572823,82344.6251040,0
1729816020000,0.0230640,0.0232140,0.0230520,0.0231500,21645242,1729816199999,501338.4396860,1752,14294631,331047.0096350,0
1729816200000,0.0231490,0.0231660,0.0230020,0.0230090,17644651,1729816379999,407031.0575670,1702,7797015,179885.5034370,0
1729816380000,0.0230120,0.0230150,0.0229320,0.0229350,16389691,1729816559999,376530.4942140,1488,6306266,144932.7745080,0
1729816560000,0.0229340,0.0229980,0.0229120,0.0229160,8876360,1729816739999,203765.6808870,1028,4115910,94510.3143590,0
1729816740000,0.0229180,0.0229600,0.0228990,0.0229380,6681780,1729816919999,153256.9588360,668,3613690,82895.0273880,0
1729816920000,0.0229410,0.0229430,0.0228780,0.0229000,8087795,1729817099999,185235.5268970,738,2366040,54191.1289620,0
1729817100000,0.0229000,0.0229110,0.0228130,0.0228460,38156002,1729817279999,871350.2840550,1889,19988843,456454.8100750,0
1729817280000,0.0228460,0.0228840,0.0228220,0.0228440,5893072,1729817459999,134650.0444410,632,2041329,46648.4646540,0
1729817460000,0.0228440,0.0228560,0.0227770,0.0227930,19900247,1729817639999,453710.8032460,1480,5625133,128276.4619820,0
1729817640000,0.0227940,0.0228250,0.0227840,0.0228040,6261488,1729817819999,142790.9479540,589,3170049,72293.7277840,0
1729817820000,0.0228030,0.0229080,0.0227900,0.0228890,34505301,1729817999999,789374.8909450,1393,18143217,414935.2012670,0
1729818000000,0.0228890,0.0228990,0.0228220,0.0228250,7102835,1729818179999,162360.9111960,861,2859113,65374.8815350,0
1729818180000,0.0228240,0.0228530,0.0227940,0.0228160,8888715,1729818359999,202847.2706300,1034,4412124,100681.0865520,0
1729818360000,0.0228160,0.0229010,0.0228010,0.0228050,8133536,1729818539999,185912.8367300,1020,3517022,80395.0097720,0
1729818540000,0.0228040,0.0228080,0.0227300,0.0227530,27073521,1729818719999,616226.9395620,1690,5594798,127326.3341970,0
1729818720000,0.0227540,0.0227590,0.0227130,0.0227200,7185484,1729818899999,163388.8710140,674,2215321,50381.7684410,0
1729818900000,0.0227200,0.0227830,0.0227150,0.0227830,11874701,1729819079999,270057.6193350,958,6169511,140326.6241790,0
1729819080000,0.0227850,0.0227980,0.0227260,0.0227470,6034427,1729819259999,137336.4734990,706,2582444,58781.0450050,0
1729819260000,0.0227500,0.0227680,0.0227260,0.0227270,3401598,1729819439999,77376.5532780,447,1304491,29676.2833370,0
1729819440000,0.0227310,0.0227550,0.0226950,0.0227530,5555772,1729819619999,126266.5472210,659,2579012,58632.5294090,0
1729819620000,0.0227500,0.0227990,0.0227420,0.0227980,4853962,1729819799999,110556.9177030,587,2988216,68078.2156160,0
1729819800000,0.0227960,0.0228020,0.0226930,0.0227390,9820903,1729819979999,223364.3391990,966,4333724,98560.0248330,0
1729819980000,0.0227420,0.0227570,0.0226870,0.0227030,5806330,1729820159999,131885.5912310,627,2124954,48281.4956710,0
1729820160000,0.0227020,0.0227100,0.0225960,0.0225990,20487442,1729820339999,463630.6313000,1590,5481598,124081.7809560,0
1729820340000,0.0225990,0.0226600,0.0225670,0.0226450,26275966,1729820519999,593959.1908860,1416,13774858,311449.5169030,0
1729820520000,0.0226470,0.0226580,0.0226120,0.0226370,3618397,1729820699999,81910.4761160,547,1457679,33000.3923240,0
1729820700000,0.0226390,0.0226870,0.0226080,0.0226770,6720763,1729820879999,152182.6366740,807,4103170,92909.2285440,0
1729820880000,0.0226760,0.0226760,0.0226070,0.0226100,4626530,1729821059999,104734.8279160,675,1116320,25279.5239470,0
