open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1724889600000,0.1549500,0.1549800,0.1535200,0.1546500,17515033,1724889779999,2698354.0782000,7791,8756735,1348909.1551000,0
1724889780000,0.1546400,0.1548400,0.1539000,0.1543200,5641722,1724889959999,870830.4969800,3444,2472097,381577.8851300,0
1724889960000,0.1543400,0.1548100,0.1532600,0.1547900,5073420,1724890139999,780833.1300200,3094,2548496,392307.5773200,0
1724890140000,0.1547800,0.1550000,0.1544700,0.1549100,3783404,1724890319999,585493.6736500,2326,1689983,261542.8310000,0
1724890320000,0.1549000,0.1559600,0.1547400,0.1554100,12045065,1724890499999,1868306.0401400,4496,4362421,676908.2885000,0
1724890500000,0.1554000,0.1562300,0.1550600,0.1553500,5738385,1724890679999,893468.2147200,4617,3041780,473764.2551500,0
1724890680000,0.1553400,0.1559200,0.1549100,0.1559100,4487828,1724890859999,697030.4047900,3465,2037604,316513.7035900,0
1724890860000,0.1559100,0.1569700,0.1556000,0.1569100,7620784,1724891039999,1192088.0905000,5211,4867645,761648.6766000,0
1724891040000,0.1569200,0.1573500,0.1556200,0.1559200,7587493,1724891219999,1187223.0007600,4920,3170981,496054.1090000,0
1724891220000,0.1559300,0.1560900,0.1554300,0.1554400,4752912,1724891399999,740406.9226000,2838,2354666,366874.2520600,0
1724891400000,0.1554500,0.1554500,0.1539300,0.1543500,6041868,1724891579999,933973.1586000,4559,2689158,415577.6849200,0
1724891580000,0.1543600,0.1545900,0.1539000,0.1540900,4813339,1724891759999,742120.6070200,2965,2931165,451979.3789100,0
1724891760000,0.1541100,0.1547100,0.1539800,0.1543500,2978475,1724891939999,459618.2131600,2355,1646232,254037.4807700,0
1724891940000,0.1543600,0.1555700,0.1543600,0.1551800,3186385,1724892119999,494075.4196700,2786,1685081,261256.5123900,0
1724892120000,0.1551800,0.1555000,0.1546400,0.1554400,3010607,1724892299999,466688.5118800,2260,1550678,240520.5176200,0
1724892300000,0.1554300,0.1557200,0.1549700,0.1556600,3763217,1724892479999,584800.8598800,2835,2458849,382162.6289500,0
1724892480000,0.1556500,0.1556800,0.1548300,0.1551100,2727991,1724892659999,423155.8899900,2093,1075733,166915.3666700,0
1724892660000,0.1551300,0.1557000,0.1549500,0.1555900,2307342,1724892839999,358733.2187700,1996,900761,140066.4204200,0
1724892840000,0.1556000,0.1558300,0.1551800,0.1557400,3213991,1724893019999,499889.2959500,2177,2109474,328130.1224100,0
1724893020000,0.1557100,0.1561600,0.1555700,0.1561400,2710210,1724893199999,422504.2056800,1937,1518371,236779.8266200,0
1724893200000,0.1561400,0.1569100,0.1561000,0.1567600,7868541,1724893379999,1231692.2206000,4307,4072411,637463.2980900,0
1724893380000,0.1567500,0.1570000,0.1562300,0.1565600,4698882,1724893559999,735940.0525300,2962,1565333,245235.7962400,0
1724893560000,0.1565600,0.1571500,0.1560400,0.1567600,3929594,1724893739999,615851.2961600,3055,1802216,282468.5141300,0
1724893740000,0.1567800,0.1568200,0.1560500,0.1561700,3954844,1724893919999,618550.4961400,2801,2299439,359691.0976700,0
