timestamp,fct_product
2013-10-18,0.037037037037037035
2013-10-21,0.030323361225110437
2013-10-22,0.024826668371690345
2013-10-23,0.020326356892371347
2013-10-24,0.01664181348582302
2013-10-25,0.03571428571428571
2013-10-28,0.02924038403849935
2013-10-29,0.023940001644129974
2013-10-30,0.019600415574786655
2013-10-31,0.016047463004186482
2013-11-01,0.034482758620689655
2013-11-04,0.02823209493372351
2013-11-05,0.02311448434605653
2013-11-06,0.01892453917565608
2013-11-07,0.015494102210938674
2013-11-08,0.03333333333333333
2013-11-11,0.027291025102599394
2013-11-12,0.02234400153452131
2013-11-13,0.018293721203134213
2013-11-14,0.014977632137240718
2013-11-15,0.0
2013-11-18,0.0
2013-11-19,0.0
2013-11-20,0.0
2013-11-21,0.0
2013-11-22,0.0
2013-11-25,0.0
2013-11-26,0.0
2013-11-27,0.0
2013-11-28,0.0
2013-11-29,0.0
2013-12-02,0.0
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,0.03225806451612903
2013-12-09,0.026410669454128444
2013-12-10,0.021623227291472237
2013-12-11,0.017703601164323433
2013-12-12,0.01449448271345876
2013-12-13,-0.03125
2013-12-16,-0.025585336033686932
2013-12-17,-0.02094750143861373
2013-12-18,-0.017150363627938325
2013-12-19,-0.014041530128663174
2013-12-20,-0.03225806451612903
2013-12-23,-0.026410669454128444
2013-12-24,-0.021623227291472237
2013-12-25,-0.017703601164323433
2013-12-26,-0.01449448271345876
2013-12-27,0.13333333333333333
2013-12-30,0.10916410041039758
2013-12-31,0.08937600613808525
2014-01-02,0.07317488481253685
2014-01-03,-0.029411764705882353
2014-01-06,-0.024080316266999465
2014-01-07,-0.01971529547163645
2014-01-08,-0.016141518708647835
2014-01-09,-0.013215557768153575
2014-01-10,-0.030303030303030304
2014-01-13,-0.024810022820544904
2014-01-14,-0.02031272866774665
2014-01-15,-0.01663065563921292
2014-01-16,-0.013616029215673382
2014-01-17,-0.03125
2014-01-20,-0.025585336033686932
2014-01-21,-0.02094750143861373
2014-01-22,-0.017150363627938325
2014-01-23,-0.014041530128663174
2014-01-24,0.12903225806451613
2014-01-27,0.10564267781651378
2014-01-28,0.08649290916588895
2014-01-29,0.07081440465729373
2014-01-30,0.05797793085383504
2014-02-07,0.04746831498986353
2014-02-10,0.03886376927899381
2014-02-11,0.03181896308923954
2014-02-12,0.026051163612213598
2014-02-13,0.02132888880278536
2014-02-14,-0.14285714285714285
2014-02-17,-0.1169615361539974
2014-02-18,-0.0957600065765199
2014-02-19,-0.07840166229914662
2014-02-20,-0.06418985201674593
2014-02-21,-0.03333333333333333
2014-02-24,-0.027291025102599394
2014-02-25,-0.02234400153452131
2014-02-26,-0.018293721203134213
2014-02-27,-0.014977632137240718
2014-02-28,0.034482758620689655
2014-03-03,0.02823209493372351
2014-03-04,0.02311448434605653
2014-03-05,0.01892453917565608
2014-03-06,0.015494102210938674
2014-03-07,0.06666666666666667
2014-03-10,0.05458205020519879
2014-03-11,0.04468800306904262
2014-03-12,0.036587442406268426
2014-03-13,0.029955264274481436
2014-03-14,0.0625
2014-03-17,0.051170672067373864
2014-03-18,0.04189500287722746
2014-03-19,0.03430072725587665
2014-03-20,0.028083060257326348
2014-03-21,-0.029411764705882353
2014-03-24,-0.024080316266999465
2014-03-25,-0.01971529547163645
2014-03-26,-0.016141518708647835
2014-03-27,-0.013215557768153575
2014-03-28,0.030303030303030304
2014-03-31,0.024810022820544904
2014-04-01,0.02031272866774665
2014-04-02,0.01663065563921292
2014-04-03,0.013616029215673382
2014-04-04,0.029411764705882353
2014-04-08,0.024080316266999465
2014-04-09,0.01971529547163645
2014-04-10,0.016141518708647835
2014-04-11,-0.02857142857142857
2014-04-14,-0.02339230723079948
2014-04-15,-0.01915200131530398
2014-04-16,-0.015680332459829326
2014-04-17,-0.012837970403349186
2014-04-18,0.0
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,0.0
2014-04-25,0.029411764705882353
2014-04-28,0.024080316266999465
2014-04-29,0.01971529547163645
2014-04-30,0.016141518708647835
2014-05-05,0.013215557768153575
2014-05-06,0.01081998356386595
2014-05-07,0.008858653291535354
2014-05-08,0.007252851880635483
2014-05-09,0.02857142857142857
2014-05-12,0.02339230723079948
2014-05-13,0.01915200131530398
2014-05-14,0.015680332459829326
2014-05-15,0.012837970403349186
2014-05-16,-0.05555555555555555
2014-05-19,-0.045485041837665656
2014-05-20,-0.03724000255753552
2014-05-21,-0.03048953533855702
2014-05-22,-0.02496272022873453
2014-05-23,-0.058823529411764705
2014-05-26,-0.04816063253399893
2014-05-27,-0.0394305909432729
2014-05-28,-0.03228303741729567
2014-05-29,-0.02643111553630715
2014-05-30,-0.03125
2014-06-03,-0.025585336033686932
2014-06-04,-0.02094750143861373
2014-06-05,-0.017150363627938325
2014-06-06,0.03225806451612903
2014-06-09,0.026410669454128444
2014-06-10,0.021623227291472237
2014-06-11,0.017703601164323433
2014-06-12,0.01449448271345876
2014-06-13,0.03125
2014-06-16,0.025585336033686932
2014-06-17,0.02094750143861373
2014-06-18,0.017150363627938325
2014-06-19,0.014041530128663174
2014-06-20,-0.030303030303030304
2014-06-23,-0.024810022820544904
2014-06-24,-0.02031272866774665
2014-06-25,-0.01663065563921292
2014-06-26,-0.013616029215673382
2014-06-27,-0.0625
2014-06-30,-0.051170672067373864
2014-07-01,-0.04189500287722746
2014-07-02,-0.03430072725587665
2014-07-03,-0.028083060257326348
2014-07-04,0.03333333333333333
2014-07-07,0.027291025102599394
