日期,开盘价,最高价,最低价,收盘价,成交量,持仓量,动态结算价
2017-01-17,5998.0,6070.0,5956.8,6065.0,8087,0,0.0
2017-01-18,6059.0,6105.0,6038.0,6073.8,7472,0,0.0
2017-01-19,6063.4,6093.4,6026.6,6047.0,6053,0,0.0
2017-01-20,5988.0,6108.0,5983.0,6082.8,8844,0,0.0
2017-01-23,6095.0,6157.6,6095.0,6114.2,6444,0,0.0
2017-01-24,6109.8,6129.6,6090.4,6123.0,5648,0,0.0
2017-01-25,6102.4,6158.0,6091.6,6155.0,5634,0,0.0
2017-01-26,6162.8,6197.6,6152.6,6188.8,4638,0,0.0
2017-02-03,6190.0,6199.8,6079.6,6165.0,5183,0,0.0
2017-02-06,6171.2,6207.2,6147.8,6199.6,6191,0,0.0
2017-02-07,6200.0,6218.6,6163.0,6187.4,6258,0,0.0
2017-02-08,6180.0,6261.8,6166.0,6246.6,6954,0,0.0
2017-02-09,6248.0,6299.0,6244.6,6284.8,6392,0,0.0
2017-02-10,6288.0,6306.8,6269.0,6294.2,7018,0,0.0
2017-02-13,6295.2,6348.4,6284.2,6330.2,6313,0,0.0
2017-02-14,6338.8,6342.0,6306.8,6332.0,5295,0,0.0
2017-02-15,6335.8,6350.0,6285.0,6289.6,5833,0,0.0
2017-02-16,6289.6,6348.8,6289.6,6345.0,4994,0,0.0
2017-02-17,6295.8,6295.8,6200.0,6213.0,8960,0,0.0
2017-02-20,6220.2,6315.0,6218.4,6313.8,10098,0,0.0
2017-02-21,6311.0,6361.4,6302.4,6341.0,9310,0,0.0
2017-02-22,6348.0,6395.2,6338.0,6389.6,9035,0,0.0
2017-02-23,6389.4,6407.0,6348.4,6397.6,9983,0,0.0
2017-02-24,6390.4,6413.0,6375.4,6410.6,8443,0,0.0
2017-02-27,6410.0,6410.0,6332.2,6348.0,9370,0,0.0
2017-02-28,6350.2,6387.8,6347.2,6376.4,9387,0,0.0
2017-03-01,6375.8,6444.0,6363.6,6397.8,10832,0,0.0
2017-03-02,6416.8,6423.8,6362.2,6390.0,9945,0,0.0
2017-03-03,6379.8,6418.0,6346.2,6393.0,10414,0,0.0
2017-03-06,6404.8,6479.8,6403.4,6459.8,9589,0,0.0
2017-03-07,6463.8,6469.6,6433.6,6465.0,8213,0,0.0
2017-03-08,6466.0,6466.0,6427.4,6449.6,8016,0,0.0
2017-03-09,6436.0,6442.4,6361.2,6390.8,10675,0,0.0
2017-03-10,6397.8,6429.8,6392.4,6410.4,8480,0,0.0
2017-03-13,6404.8,6489.8,6365.4,6484.6,10438,0,0.0
2017-03-14,6487.2,6503.8,6461.0,6470.0,8196,0,0.0
2017-03-15,6464.6,6486.0,6455.4,6466.4,8862,0,0.0
2017-03-16,6489.6,6544.0,6489.6,6539.0,7810,0,0.0
2017-03-17,6485.0,6553.0,6393.0,6410.0,12413,0,0.0
2017-03-20,6423.6,6434.4,6385.0,6427.0,9473,0,0.0
2017-03-21,6426.6,6445.0,6403.4,6445.0,8546,0,0.0
2017-03-22,6415.8,6442.4,6372.8,6428.8,10292,0,0.0
2017-03-23,6441.0,6477.4,6382.0,6450.0,12578,0,0.0
2017-03-24,6451.4,6535.0,6445.8,6527.8,11786,0,0.0
2017-03-27,6533.4,6534.0,6466.4,6480.6,10213,0,0.0
2017-03-28,6485.0,6496.0,6453.2,6467.2,8921,0,0.0
2017-03-29,6470.0,6491.8,6406.4,6443.6,11307,0,0.0
2017-03-30,6438.0,6454.6,6354.0,6366.4,12536,0,0.0
2017-03-31,6378.6,6394.2,6352.6,6380.2,9206,0,0.0
2017-04-05,6418.0,6545.0,6418.0,6538.6,11851,0,0.0
2017-04-06,6547.0,6548.4,6514.0,6536.0,8650,0,0.0
2017-04-07,6528.8,6578.0,6510.2,6556.0,8807,0,0.0
2017-04-10,6551.2,6569.4,6537.4,6546.0,7268,0,0.0
2017-04-11,6549.0,6618.4,6509.0,6602.2,11275,0,0.0
2017-04-12,6608.8,6609.8,6547.8,6555.8,9866,0,0.0
2017-04-13,6550.2,6627.8,6550.2,6610.0,9324,0,0.0
2017-04-14,6605.0,6608.4,6503.2,6518.8,11205,0,0.0
2017-04-17,6505.2,6516.0,6425.4,6443.2,11107,0,0.0
2017-04-18,6455.0,6484.6,6418.0,6422.2,9838,0,0.0
2017-04-19,6400.0,6408.6,6284.0,6346.6,11663,0,0.0
2017-04-20,6350.2,6383.8,6312.6,6347.8,7678,0,0.0
2017-04-21,6316.8,6340.6,6252.0,6260.2,11332,0,0.0
2017-04-24,6244.8,6257.0,6106.0,6108.4,11588,0,0.0
2017-04-25,6129.2,6182.4,6115.6,6128.0,10751,0,0.0
2017-04-26,6128.0,6176.0,6128.0,6142.0,9484,0,0.0
2017-04-27,6129.0,6180.4,6026.0,6160.0,13148,0,0.0
2017-04-28,6155.0,6188.0,6148.4,6180.4,9521,0,0.0
2017-05-02,6180.0,6187.4,6153.0,6176.0,7378,0,0.0
2017-05-03,6175.0,6207.6,6136.0,6156.2,8925,0,0.0
2017-05-04,6147.8,6217.4,6121.0,6123.6,11114,0,0.0
2017-05-05,6113.8,6141.0,6047.0,6057.8,11746,0,0.0
2017-05-08,6050.2,6069.8,5945.2,5951.2,11810,0,0.0
2017-05-09,5950.0,5998.4,5907.8,5987.0,13017,0,0.0
2017-05-10,5993.2,6016.0,5839.6,5842.2,13186,0,0.0
2017-05-11,5826.0,5872.0,5706.0,5827.2,15025,0,0.0
2017-05-12,5834.0,5857.6,5786.8,5827.2,12302,0,0.0
2017-05-15,5852.6,5914.0,5852.6,5876.8,10723,0,0.0
2017-05-16,5865.0,6020.0,5822.2,6009.8,12510,0,0.0
2017-05-17,6008.8,6058.2,6006.2,6020.0,8392,0,0.0
2017-05-18,5980.8,6038.8,5953.0,5960.2,6604,0,0.0
2017-05-19,5930.0,5953.0,5884.0,5913.6,11508,0,0.0
2017-05-22,5918.8,5953.4,5804.0,5828.6,13770,0,0.0
2017-05-23,5828.6,5854.8,5710.0,5716.0,14652,0,0.0
2017-05-24,5700.0,5773.0,5641.2,5759.0,17961,0,0.0
2017-05-25,5757.2,5861.8,5691.0,5810.6,18142,0,0.0
2017-05-26,5814.0,5864.0,5797.2,5814.6,13410,0,0.0
2017-05-31,5891.0,5924.6,5762.6,5772.6,14585,0,0.0
2017-06-01,5748.0,5796.0,5658.2,5667.0,13960,0,0.0
2017-06-02,5662.8,5774.2,5613.6,5753.2,16216,0,0.0
2017-06-05,5779.4,5824.8,5761.8,5775.0,13961,0,0.0
2017-06-06,5773.0,5834.8,5767.2,5807.2,13789,0,0.0
2017-06-07,5810.2,5956.4,5810.2,5952.0,17251,0,0.0
2017-06-08,5949.0,5958.2,5914.8,5940.0,12267,0,0.0
2017-06-09,5930.6,5974.4,5900.2,5964.4,13901,0,0.0
2017-06-12,5935.0,5938.0,5876.6,5882.2,13912,0,0.0
2017-06-13,5882.2,5992.0,5880.4,5955.4,14417,0,0.0
2017-06-14,5963.0,5987.8,5948.2,5956.6,11214,0,0.0
2017-06-15,5959.0,6029.8,5955.8,6008.4,9639,0,0.0
2017-06-16,5969.0,5980.0,5945.4,5957.6,10300,0,0.0
2017-06-19,5958.4,6023.2,5951.0,6006.0,13114,0,0.0
2017-06-20,6016.0,6063.4,6007.6,6029.4,11596,0,0.0
2017-06-21,6029.2,6038.2,5977.0,6034.0,12909,0,0.0
2017-06-22,6029.8,6067.0,5936.0,5944.8,13635,0,0.0
2017-06-23,5950.2,5975.8,5861.2,5953.2,15863,0,0.0
2017-06-26,5978.6,6093.0,5957.4,6085.8,15279,0,0.0
2017-06-27,6088.2,6099.6,6043.2,6061.0,11615,0,0.0
2017-06-28,6055.0,6078.6,6026.4,6048.0,10632,0,0.0
2017-06-29,6064.8,6113.4,6056.0,6074.4,12074,0,0.0
2017-06-30,6056.0,6115.8,6043.2,6097.2,10787,0,0.0
2017-07-03,6102.8,6152.4,6086.0,6146.0,10519,0,0.0
2017-07-04,6147.2,6147.6,6090.8,6119.0,10580,0,0.0
2017-07-05,6114.0,6170.8,6100.8,6161.4,10359,0,0.0
2017-07-06,6162.2,6187.2,6106.6,6146.4,11767,0,0.0
2017-07-07,6137.4,6208.2,6133.6,6183.2,9324,0,0.0
2017-07-10,6177.6,6209.6,6144.2,6165.0,10530,0,0.0
2017-07-11,6173.0,6173.0,6092.2,6108.4,11885,0,0.0
2017-07-12,6117.4,6123.8,6013.8,6085.4,14774,0,0.0
2017-07-13,6100.0,6152.6,6080.4,6108.2,13115,0,0.0
2017-07-14,6101.4,6125.0,6065.4,6093.4,10337,0,0.0
2017-07-17,6080.8,6090.0,5821.2,5825.6,14069,0,0.0
2017-07-18,5825.0,5903.6,5818.0,5899.0,13280,0,0.0
2017-07-19,5898.8,6045.0,5883.0,6033.2,12040,0,0.0
2017-07-20,6038.2,6099.2,6033.4,6074.0,7763,0,0.0
2017-07-21,6017.0,6061.8,6001.0,6041.2,10257,0,0.0
2017-07-24,6044.2,6117.2,6031.0,6083.8,12208,0,0.0
2017-07-25,6085.4,6097.4,6023.8,6081.2,12117,0,0.0
2017-07-26,6099.0,6099.8,6033.4,6070.0,11368,0,0.0
2017-07-27,6065.6,6148.8,6014.8,6129.4,13550,0,0.0
2017-07-28,6120.0,6195.0,6115.2,6185.2,11414,0,0.0
2017-07-31,6181.2,6277.2,6155.6,6265.6,10639,0,0.0
2017-08-01,6266.2,6272.0,6223.4,6247.6,9877,0,0.0
2017-08-02,6258.0,6288.8,6205.0,6225.4,11432,0,0.0
2017-08-03,6215.6,6280.0,6208.0,6233.8,11448,0,0.0
2017-08-04,6235.4,6279.6,6180.2,6185.2,11656,0,0.0
2017-08-07,6205.0,6284.0,6191.8,6280.0,10457,0,0.0
2017-08-08,6280.0,6306.6,6253.6,6272.2,10318,0,0.0
2017-08-09,6270.0,6333.0,6265.0,6317.4,9116,0,0.0
2017-08-10,6296.0,6323.2,6213.6,6251.0,11676,0,0.0
2017-08-11,6231.2,6268.2,6118.2,6139.2,13899,0,0.0
2017-08-14,6159.0,6288.2,6155.0,6286.4,11498,0,0.0
2017-08-15,6283.2,6311.8,6265.8,6292.8,9847,0,0.0
2017-08-16,6290.0,6321.6,6254.6,6306.6,9492,0,0.0
2017-08-17,6327.0,6375.0,6296.6,6365.8,8103,0,0.0
2017-08-18,6295.2,6317.4,6272.2,6286.6,11687,0,0.0
2017-08-21,6300.4,6369.8,6300.2,6358.8,9814,0,0.0
2017-08-22,6361.4,6361.4,6311.2,6336.0,9826,0,0.0
2017-08-23,6330.0,6343.0,6245.8,6285.2,11679,0,0.0
2017-08-24,6295.2,6306.0,6238.0,6248.6,10851,0,0.0
2017-08-25,6254.6,6354.2,6254.4,6327.2,12426,0,0.0
2017-08-28,6340.4,6455.2,6331.4,6417.8,12706,0,0.0
2017-08-29,6418.0,6436.0,6368.4,6389.8,9490,0,0.0
2017-08-30,6391.2,6459.8,6386.0,6433.6,9523,0,0.0
2017-08-31,6441.4,6474.6,6423.0,6464.2,9403,0,0.0
2017-09-01,6474.4,6548.0,6444.8,6528.6,11171,0,0.0
2017-09-04,6536.2,6561.0,6510.8,6548.6,9401,0,0.0
2017-09-05,6548.8,6576.0,6516.4,6569.2,9619,0,0.0
2017-09-06,6554.8,6612.0,6544.0,6593.6,9571,0,0.0
2017-09-07,6595.2,6616.0,6535.8,6549.4,9524,0,0.0
2017-09-08,6556.6,6613.2,6522.0,6553.2,10936,0,0.0
2017-09-11,6562.0,6662.2,6556.2,6661.8,11705,0,0.0
2017-09-12,6671.2,6727.8,6616.8,6646.6,12628,0,0.0
2017-09-13,6641.4,6690.6,6622.4,6681.6,10725,0,0.0
2017-09-14,6689.0,6714.0,6652.4,6681.4,8593,0,0.0
2017-09-15,6675.8,6676.0,6605.6,6629.2,5483,0,0.0
2017-09-18,6577.0,6678.6,6577.0,6678.4,11344,0,0.0
2017-09-19,6684.8,6695.6,6579.2,6600.6,11034,0,0.0
2017-09-20,6606.2,6687.0,6589.6,6668.6,10902,0,0.0
2017-09-21,6673.8,6678.0,6574.0,6594.6,11326,0,0.0
2017-09-22,6583.4,6585.4,6492.6,6532.2,11104,0,0.0
2017-09-25,6536.2,6555.2,6433.6,6440.8,10909,0,0.0
2017-09-26,6450.2,6499.8,6450.0,6485.0,9697,0,0.0
2017-09-27,6495.8,6583.8,6495.0,6560.0,9570,0,0.0
2017-09-28,6559.6,6598.0,6515.6,6552.0,8530,0,0.0
2017-09-29,6564.8,6620.0,6546.6,6598.2,9176,0,0.0
2017-10-10,6690.2,6718.4,6656.0,6717.0,9048,0,0.0
2017-10-11,6726.0,6729.0,6646.2,6660.8,9397,0,0.0
2017-10-12,6656.8,6674.6,6603.4,6650.2,9198,0,0.0
2017-10-13,6661.0,6722.6,6655.4,6722.0,9541,0,0.0
2017-10-16,6728.0,6728.0,6600.0,6606.6,11680,0,0.0
2017-10-17,6600.0,6652.6,6584.4,6591.8,10644,0,0.0
2017-10-18,6598.2,6627.8,6531.2,6542.8,10362,0,0.0
2017-10-19,6543.0,6566.0,6487.0,6497.0,8358,0,0.0
2017-10-20,6515.8,6559.0,6499.0,6548.0,4910,0,0.0
2017-10-23,6536.8,6584.6,6520.2,6576.2,8413,0,0.0
2017-10-24,6570.0,6574.2,6495.8,6560.8,10951,0,0.0
2017-10-25,6565.0,6618.2,6526.0,6599.8,12020,0,0.0
2017-10-26,6599.8,6671.4,6570.2,6622.6,11669,0,0.0
2017-10-27,6625.4,6638.8,6566.0,6601.4,9710,0,0.0
2017-10-30,6600.0,6607.0,6409.0,6468.2,12708,0,0.0
2017-10-31,6468.0,6524.8,6446.6,6507.6,9877,0,0.0
2017-11-01,6520.0,6563.6,6476.4,6481.0,10581,0,0.0
2017-11-02,6480.4,6490.4,6403.0,6440.0,10208,0,0.0
2017-11-03,6440.0,6463.0,6320.0,6362.0,11202,0,0.0
2017-11-06,6380.0,6481.2,6357.2,6475.0,10490,0,0.0
2017-11-07,6479.8,6519.6,6452.4,6514.4,10105,0,0.0
2017-11-08,6515.0,6588.0,6504.6,6541.0,10231,0,0.0
2017-11-09,6540.6,6602.0,6536.0,6600.4,8469,0,0.0
2017-11-10,6594.8,6643.8,6571.6,6619.6,9186,0,0.0
2017-11-13,6627.0,6666.4,6601.0,6654.0,8177,0,0.0
2017-11-14,6642.0,6658.6,6575.8,6591.2,9516,0,0.0
2017-11-15,6576.2,6592.0,6496.0,6527.0,9863,0,0.0
2017-11-16,6531.2,6574.8,6513.6,6556.0,6801,0,0.0
2017-11-17,6515.0,6519.8,6305.0,6323.6,12036,0,0.0
2017-11-20,6325.2,6404.8,6220.0,6389.6,12786,0,0.0
2017-11-21,6389.2,6444.6,6348.0,6418.0,11744,0,0.0
2017-11-22,6430.0,6478.4,6342.4,6375.2,11872,0,0.0
2017-11-23,6385.2,6398.8,6206.6,6208.2,12836,0,0.0
2017-11-24,6208.2,6289.2,6200.0,6227.0,11166,0,0.0
2017-11-27,6242.8,6263.2,6131.4,6136.0,11442,0,0.0
2017-11-28,6147.4,6276.8,6147.4,6262.4,11769,0,0.0
2017-11-29,6255.0,6320.0,6176.8,6273.2,11922,0,0.0
2017-11-30,6260.0,6290.8,6190.8,6200.0,10720,0,0.0
2017-12-01,6218.8,6324.2,6215.0,6279.0,10660,0,0.0
2017-12-04,6279.0,6329.0,6217.6,6233.8,10948,0,0.0
2017-12-05,6226.4,6247.8,6061.4,6098.0,11557,0,0.0
2017-12-06,6103.0,6140.4,6026.0,6132.0,13550,0,0.0
2017-12-07,6129.0,6169.8,6082.4,6085.6,11733,0,0.0
2017-12-08,6088.6,6214.8,6088.6,6174.0,11866,0,0.0
2017-12-11,6198.2,6273.0,6198.2,6270.6,10107,0,0.0
2017-12-12,6260.0,6281.8,6217.2,6226.8,10533,0,0.0
2017-12-13,6233.0,6274.6,6201.6,6273.8,10388,0,0.0
2017-12-14,6278.0,6295.8,6236.0,6284.0,8162,0,0.0
2017-12-15,6277.0,6294.8,6207.2,6233.6,4442,0,0.0
2017-12-18,6216.0,6227.6,6135.2,6161.8,9672,0,0.0
2017-12-19,6177.6,6246.6,6170.6,6234.0,9895,0,0.0
2017-12-20,6230.4,6238.6,6150.0,6158.4,9779,0,0.0
2017-12-21,6160.0,6269.0,6107.2,6227.0,12255,0,0.0
2017-12-22,6234.0,6276.6,6223.2,6243.2,7802,0,0.0
2017-12-25,6245.4,6265.6,6142.6,6162.0,9515,0,0.0
2017-12-26,6163.0,6234.6,6132.2,6219.4,9924,0,0.0
2017-12-27,6230.0,6233.8,6147.8,6156.2,9052,0,0.0
2017-12-28,6145.0,6242.8,6145.0,6206.0,9604,0,0.0
2017-12-29,6206.0,6305.0,6205.2,6280.8,8330,0,0.0
2018-01-02,6293.0,6355.0,6266.6,6345.0,8880,0,0.0
2018-01-03,6350.0,6411.4,6336.4,6388.2,8896,0,0.0
2018-01-04,6375.0,6414.8,6375.0,6406.8,7374,0,0.0
2018-01-05,6407.2,6429.2,6383.6,6400.8,7585,0,0.0
2018-01-08,6400.8,6443.6,6378.6,6433.0,7945,0,0.0
2018-01-09,6433.0,6437.6,6402.2,6435.0,7365,0,0.0
2018-01-10,6427.0,6436.2,6360.0,6406.6,8377,0,0.0
2018-01-11,6384.8,6443.0,6372.2,6423.2,8463,0,0.0
2018-01-12,6419.8,6428.2,6372.8,6401.2,8205,0,0.0
2018-01-15,6393.2,6396.0,6242.2,6273.0,9382,0,0.0
2018-01-16,6261.2,6317.8,6261.2,6285.6,9437,0,0.0
2018-01-17,6279.6,6299.2,6193.2,6250.0,10326,0,0.0
2018-01-18,6252.0,6316.8,6246.2,6285.6,6976,0,0.0
2018-01-19,6284.2,6333.8,6268.8,6281.0,3931,0,0.0
2018-01-22,6234.8,6359.8,6200.8,6348.6,10788,0,0.0
2018-01-23,6346.8,6377.0,6323.6,6345.8,8050,0,0.0
2018-01-24,6350.0,6430.0,6326.6,6409.6,10524,0,0.0
2018-01-25,6395.0,6449.6,6382.0,6387.0,9106,0,0.0
2018-01-26,6387.0,6413.8,6377.0,6397.0,7311,0,0.0
2018-01-29,6396.8,6430.4,6287.2,6312.2,9592,0,0.0
2018-01-30,6307.8,6346.0,6291.4,6302.8,7853,0,0.0
2018-01-31,6280.0,6285.0,6156.6,6186.6,9923,0,0.0
2018-02-01,6189.8,6212.0,5961.4,5970.0,11166,0,0.0
2018-02-02,5959.4,6018.6,5832.6,5986.2,11551,0,0.0
2018-02-05,5930.0,6015.8,5916.4,5979.8,8507,0,0.0
2018-02-06,5913.0,5933.2,5651.8,5686.8,12013,0,0.0
2018-02-07,5805.2,5837.0,5606.8,5663.0,12850,0,0.0
2018-02-08,5689.0,5804.8,5680.0,5747.0,10648,0,0.0
2018-02-09,5645.0,5678.0,5453.2,5504.0,11985,0,0.0
2018-02-12,5595.0,5723.2,5565.2,5661.0,9667,0,0.0
2018-02-13,5700.4,5784.0,5698.0,5713.8,7821,0,0.0
2018-02-14,5680.0,5715.0,5660.0,5708.0,6253,0,5698.4
2018-02-22,5780.0,5836.0,5738.8,5825.0,9041,0,0.0
2018-02-23,5830.0,5853.4,5777.0,5833.4,9405,0,0.0
2018-02-26,5876.6,6013.8,5865.0,6004.6,11347,0,0.0
2018-02-27,5998.0,6022.6,5965.0,5979.6,9180,0,0.0
2018-02-28,5953.6,6026.0,5918.2,5983.4,10025,0,0.0
2018-03-01,5957.8,6074.4,5941.2,6057.8,10536,0,0.0
2018-03-02,6019.8,6068.0,6005.0,6035.2,10214,0,0.0
2018-03-05,6050.2,6066.4,5970.2,6019.2,9630,0,0.0
2018-03-06,6035.8,6116.0,6025.2,6111.8,10569,0,0.0
2018-03-07,6095.0,6106.0,6023.6,6031.0,10792,0,0.0
2018-03-08,6049.0,6107.6,6039.0,6095.4,9471,0,0.0
2018-03-09,6108.8,6207.8,6096.4,6198.8,10397,0,0.0
2018-03-12,6233.0,6295.8,6225.6,6275.4,10294,0,0.0
2018-03-13,6274.6,6284.6,6233.2,6241.0,9979,0,0.0
2018-03-14,6234.4,6253.8,6157.4,6177.0,10245,0,0.0
2018-03-15,6165.0,6214.0,6101.0,6172.0,9762,0,0.0
2018-03-16,6192.0,6207.2,6165.8,6174.2,5062,0,0.0
2018-03-19,6088.0,6158.6,6044.2,6080.4,10304,0,0.0
2018-03-20,6050.0,6138.4,6022.6,6103.2,9947,0,0.0
2018-03-21,6123.4,6185.2,6028.0,6040.0,11123,0,0.0
2018-03-22,6075.0,6097.0,6000.2,6037.4,11465,0,0.0
2018-03-23,5871.0,5930.0,5630.2,5665.6,14660,0,0.0
2018-03-26,5681.0,5855.8,5632.0,5846.0,12595,0,0.0
2018-03-27,5907.0,6013.4,5899.6,6005.6,12593,0,0.0
2018-03-28,5934.0,5977.4,5891.4,5915.2,12729,0,0.0
2018-03-29,5951.2,6018.8,5890.2,6012.0,12209,0,0.0
2018-03-30,6022.0,6105.0,6017.4,6101.0,10296,0,0.0
2018-04-02,6129.8,6157.8,6060.6,6075.0,10232,0,0.0
2018-04-03,6001.0,6048.8,5953.0,6023.4,10982,0,0.0
2018-04-04,6055.0,6081.8,5950.2,5976.0,10466,0,0.0
2018-04-09,5986.4,6049.0,5919.2,5981.8,10941,0,0.0
2018-04-10,6000.0,6050.0,5950.6,6048.0,12088,0,0.0
2018-04-11,6078.6,6098.4,6047.4,6055.0,9679,0,0.0
2018-04-12,6047.4,6083.8,6003.2,6022.8,9205,0,0.0
2018-04-13,6060.2,6080.0,5982.6,6010.0,10134,0,0.0
2018-04-16,6018.8,6052.2,5934.0,5989.0,10370,0,0.0
2018-04-17,6008.8,6028.8,5856.4,5888.0,12000,0,0.0
2018-04-18,5936.6,5996.2,5812.2,5951.0,13007,0,0.0
2018-04-19,5965.0,6064.2,5960.8,6000.0,9371,0,0.0
2018-04-20,5987.0,6000.0,5892.4,5908.0,4497,0,0.0
2018-04-23,5852.2,5881.6,5692.0,5779.2,11262,0,0.0
2018-04-24,5781.4,5935.8,5781.4,5913.2,11338,0,0.0
2018-04-25,5895.0,5933.0,5882.2,5913.0,8883,0,0.0
2018-04-26,5908.0,5928.4,5796.0,5806.4,10446,0,0.0
2018-04-27,5836.0,5855.6,5769.2,5852.2,10844,0,0.0
2018-05-02,5860.2,5887.4,5781.0,5827.8,9384,0,0.0
2018-05-03,5815.0,5919.4,5744.0,5892.4,11627,0,0.0
2018-05-04,5887.2,5921.8,5861.4,5881.0,9115,0,0.0
2018-05-07,5911.0,6024.6,5891.2,6001.0,9567,0,0.0
2018-05-08,6018.0,6033.8,5992.4,6028.6,8181,0,0.0
2018-05-09,6027.6,6041.8,5983.0,6011.0,7028,0,0.0
2018-05-10,6020.0,6054.0,5973.8,6036.4,8003,0,0.0
2018-05-11,6039.6,6047.4,5980.6,5993.0,8459,0,0.0
2018-05-14,5999.0,6020.2,5939.8,5964.0,8415,0,0.0
2018-05-15,5976.6,6026.2,5948.8,6020.0,9470,0,0.0
2018-05-16,6018.6,6046.8,5993.8,6012.6,9047,0,0.0
2018-05-17,6010.4,6020.4,5960.0,5975.0,8136,0,0.0
2018-05-18,5925.0,5980.0,5884.6,5975.2,11485,0,0.0
2018-05-21,6015.0,6069.0,6013.6,6027.4,10421,0,0.0
2018-05-22,6028.2,6072.8,6020.2,6066.0,8316,0,0.0
2018-05-23,6060.0,6060.0,5975.2,5992.4,10502,0,0.0
2018-05-24,5995.2,6008.0,5950.2,5966.8,8614,0,0.0
2018-05-25,5961.2,5966.6,5863.4,5874.8,9843,0,0.0
2018-05-28,5883.6,5928.4,5836.4,5878.4,9884,0,0.0
2018-05-29,5871.0,5908.8,5791.0,5794.4,10724,0,0.0
2018-05-30,5743.2,5748.8,5645.0,5653.2,12024,0,0.0
2018-05-31,5698.0,5749.6,5652.0,5738.0,10843,0,0.0
2018-06-01,5717.8,5729.6,5621.2,5664.0,9966,0,0.0
2018-06-04,5682.0,5693.8,5628.8,5671.0,9799,0,0.0
2018-06-05,5672.4,5774.6,5672.4,5770.2,10344,0,0.0
2018-06-06,5773.2,5773.2,5725.8,5765.6,8861,0,0.0
2018-06-07,5779.8,5799.0,5707.0,5732.0,9629,0,0.0
2018-06-08,5721.8,5726.8,5608.4,5658.6,10768,0,0.0
2018-06-11,5645.0,5678.8,5588.0,5639.2,11261,0,0.0
2018-06-12,5642.4,5704.8,5592.6,5686.8,12016,0,0.0
2018-06-13,5673.4,5684.8,5598.8,5603.0,10973,0,0.0
2018-06-14,5579.6,5657.4,5570.2,5594.0,9388,0,0.0
2018-06-15,5542.4,5562.8,5298.2,5436.6,12403,0,5424.0
2018-06-19,5359.6,5359.8,4952.2,5057.8,13418,0,0.0
2018-06-20,5050.0,5188.0,5028.0,5142.2,12454,0,0.0
2018-06-21,5155.0,5199.0,4995.6,5010.0,13828,0,0.0
2018-06-22,4989.0,5127.0,4964.2,5110.8,13724,0,0.0
2018-06-25,5138.6,5158.8,5028.8,5028.8,11600,0,0.0
2018-06-26,5015.0,5138.2,5001.8,5074.4,12678,0,0.0
2018-06-27,5099.0,5154.2,4996.2,5001.0,14010,0,0.0
2018-06-28,5011.2,5119.6,4982.4,5007.2,13275,0,0.0
2018-06-29,5030.0,5205.2,5002.2,5185.4,14201,0,0.0
2018-07-02,5176.6,5225.0,5037.0,5100.0,14354,0,0.0
2018-07-03,5116.2,5180.6,4992.0,5144.0,15603,0,0.0
2018-07-04,5131.0,5150.0,5043.0,5085.4,13396,0,0.0
2018-07-05,5065.2,5091.4,4919.6,4920.2,15688,0,0.0
2018-07-06,4941.6,5047.6,4852.0,4948.0,17594,0,0.0
2018-07-09,4991.6,5091.0,4988.0,5088.0,12790,0,0.0
2018-07-10,5098.6,5124.8,5051.2,5115.0,12007,0,0.0
2018-07-11,5003.8,5048.8,4919.0,5008.8,15491,0,0.0
2018-07-12,5018.0,5190.8,5017.8,5178.4,15754,0,0.0
2018-07-13,5178.4,5209.4,5152.0,5191.0,10698,0,0.0
2018-07-16,5197.2,5220.8,5152.0,5199.2,11888,0,0.0
2018-07-17,5199.0,5203.0,5116.4,5184.4,13293,0,0.0
2018-07-18,5209.8,5232.0,5150.0,5159.2,12391,0,0.0
2018-07-19,5169.0,5187.0,5081.2,5119.4,9317,0,0.0
2018-07-20,5040.0,5165.4,5031.4,5145.2,14232,0,0.0
2018-07-23,5117.6,5208.4,5114.0,5191.0,12866,0,0.0
2018-07-24,5195.0,5328.0,5195.0,5299.0,13444,0,0.0
2018-07-25,5306.6,5332.8,5281.0,5297.8,9731,0,0.0
2018-07-26,5297.8,5308.0,5241.6,5261.6,10676,0,0.0
2018-07-27,5270.2,5279.8,5205.0,5230.0,11181,0,0.0
2018-07-30,5217.0,5245.2,5138.0,5140.4,12004,0,0.0
2018-07-31,5145.0,5205.8,5130.0,5157.4,10809,0,0.0
2018-08-01,5188.0,5239.8,5056.0,5074.8,14046,0,0.0
2018-08-02,5066.6,5075.8,4832.4,4946.4,16415,0,0.0
2018-08-03,4950.2,4991.0,4870.0,4878.2,13124,0,0.0
2018-08-06,4885.0,4908.8,4755.2,4806.0,14422,0,0.0
2018-08-07,4817.2,4944.4,4767.8,4929.0,14565,0,0.0
2018-08-08,4919.4,4922.2,4827.2,4855.4,13709,0,0.0
2018-08-09,4846.6,5031.4,4833.2,4977.0,15715,0,0.0
2018-08-10,4988.2,5027.6,4967.0,5012.8,11164,0,0.0
2018-08-13,4971.6,5080.0,4931.4,5046.4,14081,0,0.0
2018-08-14,5046.4,5052.2,4997.2,5036.8,12435,0,0.0
2018-08-15,5037.0,5037.0,4897.2,4926.0,12757,0,0.0
2018-08-16,4864.2,4951.8,4830.2,4871.0,10442,0,0.0
2018-08-17,4879.0,4896.6,4701.0,4738.0,14459,0,0.0
